id,x0,x1,uri
674,6.16087102184,13.3745855536,http://www.siemens.com/ontologies/amberg#M100_BIT_ARO
675,-13.4711657801,4.85126501368,http://www.siemens.com/ontology/demonstrator#MaterialSupplyProcess
676,2.4851790088,-0.702373668483,75
677,17.1698273614,10.2360524525,http://www.siemens.com/ontologies/amberg#M090_Zaehler_ARO
678,3.18824406484,11.6816959523,http://www.siemens.com/ontologies/amberg#M020_Energie_S-Gesamt
679,0.427203594088,7.17560026425,http://www.siemens.com/ontologies/amberg#M030_Variante
680,-11.3143429448,-2.95589779728,http://www.siemens.com/ontologies/amberg#M120_IO
681,4.97702671622,7.5895030797,http://www.siemens.com/ontologies/amberg#M050_Variante
682,6.51093841728,-6.77750332901,507
683,-8.4920389529,11.0824899082,http://www.siemens.com/ontologies/amberg#M110_Zustand
684,2.03486100666,-8.53270904661,368
685,-16.4550312942,4.25537327813,http://www.siemens.com/ontologies/amberg#M100_OEE
686,3.15340328069,4.73061585122,29
687,8.84186162071,2.698208312,http://purl.oclc.org/NET/ssnx/ssn#SensingDevice
688,6.28037675629,-6.1393600384,http://www.siemens.com/ontologies/amberg#M020_Energie_GesamtLeistung
689,-7.03010227173,-2.89049694962,332
690,0.279116650451,0.314869733708,http://www.siemens.com/ontologies/amberg#M020_Energie_U3N
691,-3.31297030166,-2.95393177574,http://www.siemens.com/ontologies/amberg#M120_Energie_GesamtLeistung
692,7.453437824,2.05596129317,http://www.siemens.com/ontologies/amberg#M020_Zaehler_ET
693,-8.89043994617,-8.29319678313,353
694,-7.8694762545,10.3858840717,http://www.siemens.com/ontologies/amberg#M050_Energie_C02
695,8.49780395391,-2.99961502616,501
696,-11.5758741118,11.3051848613,http://www.siemens.com/ontologies/amberg#M200_Energie_Pneumatik
697,-2.08742714376,-13.7496799988,145
698,-0.337453278168,7.46451861849,http://www.siemens.com/ontologies/amberg#M110_BIT_PEX
699,-0.9286708385,-1.27542915541,419
700,-10.6748546722,-9.89719740205,http://www.siemens.com/ontologies/amberg#M090_Zaehler_SET
701,-1.93104761956,-12.1021008929,http://www.siemens.com/ontologies/amberg#M010_Energie_U1N
702,-1.8913727634,6.23198097797,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1BA0
703,-14.5641348281,-0.772009128902,http://www.siemens.com/ontologies/amberg#M020_Energie_I1
704,-11.5511474223,-2.7435822139,http://www.siemens.com/ontologies/amberg#M110_Energie_P-Gesamt
705,-13.7652651526,-5.28906776191,http://www.siemens.com/ontologies/amberg#M020_BIT_SET
706,-6.93949423355,5.67359069858,304
707,-11.4772927569,12.9031188325,http://www.siemens.com/ontologies/amberg#M100_BIT_SET
708,8.08664958438,-1.88028068849,402
709,9.31538301654,7.69248997213,http://www.siemens.com/ontologies/amberg#M110_BIT_ARO
710,9.0748622571,-5.69696513915,420
711,-8.89313489038,14.9363471973,http://www.siemens.com/ontologies/amberg#M050_Energie_I1
712,-8.37376449556,6.0591918532,http://www.siemens.com/ontologies/amberg#M010_Zaehler_PEX
713,10.8900778724,-2.71307718212,323
714,-2.75636401159,0.776717467139,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3FA0
715,7.02719854899,-11.6194917871,321
716,1.02998223695,13.3629904381,http://www.siemens.com/ontologies/amberg#M110_Energie_U3N
717,-3.66567429464,12.7131012766,http://www.siemens.com/ontologies/amberg#M030_Energie_P-Gesamt
718,0.639052170605,-1.4019410406,http://www.siemens.com/ontologies/amberg#M200_Zaehler_SET
719,-2.33960476235,-1.83611371835,http://www.siemens.com/ontologies/amberg#M050_Energie_I2
720,3.24889342664,-4.74519110179,239
721,-9.06319420332,-7.82408342973,http://www.siemens.com/ontologies/amberg#M090_OEE
722,-4.26429657012,12.6798428702,http://www.siemens.com/ontologies/amberg#M050_Energie_Pneumatik
723,11.3241884701,-9.10905766657,99
724,0.225765959913,7.49782670888,http://www.siemens.com/ontologies/amberg#M100_FE99
725,7.22464035642,-2.07483358802,http://www.siemens.com/ontologies/amberg#M050_Zaehler_PEX
726,11.5657387156,5.88131262115,13
727,-14.7394477255,-2.20540035198,http://www.siemens.com/ontologies/amberg#M040_FE99
728,0.40419860884,-14.7332856089,21
729,-0.384766279942,2.53124322887,http://www.siemens.com/ontologies/amberg#3SU1400-2DA10-3AA0
730,11.936593969,5.69674838722,421
731,-14.4281085821,3.41343079812,http://www.siemens.com/ontologies/amberg#M100_Energie_Q-Gesamt
732,-4.31262340421,-1.5827299944,http://www.siemens.com/ontologies/amberg#Linie_GesamtLeistung
733,10.8887682776,1.88827005477,http://www.siemens.com/ontologies/amberg#Gehaeuseboden_zufuehren
734,-9.24518466205,3.51280621707,http://www.siemens.com/ontologies/amberg#M070_Zaehler_ST
735,-1.10264514339,8.16505359818,http://www.siemens.com/ontologies/amberg#M200_OEE
736,8.22302477748,12.220486454,http://www.siemens.com/ontologies/amberg#M100_Energie_Pneumatik
737,-4.85813983858,-10.1310310827,http://www.siemens.com/ontology/demonstrator#ProcessProperty
738,9.89790293071,-11.8350895714,215
739,-5.18002746111,16.3458847671,http://www.siemens.com/ontologies/amberg#M110_BIT_SET
740,-8.26024338943,-6.68312477187,http://www.siemens.com/ontologies/amberg#M070_Energie_S-Gesamt
741,3.14109958972,11.4626164881,294
742,-2.56628489032,0.668172433104,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1MA0
743,12.2806821768,-5.08242913665,428
744,0.725237373724,1.38819829575,471
745,9.15040620587,9.7847076907,367
746,15.3544791797,3.12394400959,543
747,-11.9729362627,5.34337276881,http://www.siemens.com/ontologies/amberg#M120_Energie_C02
748,-13.3839897,-8.61345822906,http://www.loa-cnr.it/ontologies/DUL.owl#hasPart
749,-8.61274284594,14.1335712916,http://www.w3.org/2002/07/owl#TransitiveProperty
750,-4.63603540712,10.9675874389,http://www.siemens.com/ontology/demonstrator#Axis-Event
751,-15.4336051976,-5.27833129584,http://www.siemens.com/ontologies/amberg#M070_BIT_ARO
752,9.6527330591,10.8064373105,354
753,-0.901855083382,12.4485237729,http://www.siemens.com/ontologies/amberg#M200_Energie_P-Gesamt
754,6.8708997603,-0.634195945624,313
755,17.706111504,6.82350722333,124
756,8.39956907897,12.3895043848,http://www.siemens.com/ontologies/amberg#M040_Energie_Q-Gesamt
757,13.2471606766,1.96749286616,136
758,7.96267098329,12.1931655198,http://www.siemens.com/ontologies/amberg#M200_TA
759,-3.53562728291,2.51109502412,348
760,10.4785144016,2.59407116094,http://www.siemens.com/ontologies/amberg#Laserbeschrifen
761,-8.77958284845,7.53800641819,http://www.siemens.com/ontologies/amberg#Taktzeitenumrechnung_250ms
762,-4.03886577259,1.28614885209,http://www.siemens.com/ontologies/amberg#M120_stk_aktuell
763,-9.92657714944,14.3589959164,412
764,-10.1642598435,-1.54311413252,http://www.siemens.com/ontologies/amberg#M120_TA
765,-11.0681669187,-0.317784827539,284
766,4.68013184918,-13.714187163,491
767,-12.7044860091,9.22334596298,http://www.siemens.com/ontologies/amberg#M050_IO
768,-8.93642055058,-10.1779802832,301
769,-8.55183382169,5.03980864471,http://www.siemens.com/ontology/demonstrator#Voltage
770,2.91896547487,8.8797007441,143
771,-14.1677199751,-5.68223325574,http://www.siemens.com/ontologies/amberg#M100_Energie_U2N
772,3.97989921775,0.768716926974,http://www.siemens.com/ontology/demonstrator#Temperature
773,7.29838990522,-5.57523504892,23
774,-15.867259429,8.3749044001,http://www.siemens.com/ontologies/amberg#M090_IO
775,-2.65078639234,-4.38263415888,122
776,-9.92255428001,13.1409148146,http://www.siemens.com/ontologies/amberg#Linie_elektr.Leistung
777,-17.8099855289,7.42088042813,104
778,3.61501449084,-5.91544774888,394
779,7.73819072575,4.16941099924,107
780,-0.824840317081,18.0730078331,http://www.siemens.com/ontology/demonstrator#Material-Event
781,-6.06413809905,14.4622363442,http://www.siemens.com/ontologies/amberg#Linie_Zaehler_ST
782,13.0376932531,3.56475471468,299
783,-7.24713049914,16.8166267045,http://www.siemens.com/ontologies/amberg#M090_Energie_GesamtLeistung
784,-12.6824368381,-0.879108955327,http://www.siemens.com/ontologies/amberg#M090_Zustand
785,-9.26256490756,-6.62806175296,http://www.loa-cnr.it/ontologies/DUL.owl#follows
786,2.59275508629,2.85918331088,http://www.siemens.com/ontologies/amberg#M100_Zaehler_ARO
787,-14.31033204,7.10626931941,http://www.siemens.com/ontologies/amberg#M010_OEE
788,-1.09365102247,14.4145550448,http://www.siemens.com/ontologies/amberg#M110_FE1_WT
789,-7.65811260587,13.5513030253,http://www.siemens.com/ontologies/amberg#M200_stk_aktuell
790,0.154646609259,9.44700412141,http://www.siemens.com/ontologies/amberg#M020_Energie_I3
791,6.46128774603,-6.46179355836,119
792,-6.2182526365,12.2787292103,http://www.siemens.com/ontologies/amberg#M020_Zaehler_ST
793,-11.919047266,-0.504058840416,http://www.siemens.com/ontologies/amberg#M020_BIT_ARO
794,-5.17995834954,-10.0429649044,44
795,-4.89860652001,8.54932901596,http://www.siemens.com/ontology/demonstrator#ExcludedFeature
796,10.3806488305,-6.78231135949,90
797,-16.4587698662,5.8012704887,http://www.siemens.com/ontologies/amberg#M040_OEE
798,-4.72276088918,14.7926138156,http://www.siemens.com/ontologies/amberg#Linie_Zaehler_ARO
799,-11.4256841047,14.3366304868,http://www.siemens.com/ontologies/amberg#M050_Energie_U1N
800,8.05673685054,7.34824097222,481
801,0.770928929004,-6.37891539764,32
802,-3.71037138442,11.3340523031,http://www.siemens.com/ontologies/amberg#M030_Zaehler_ET
803,12.4991497665,-2.8577694194,http://www.siemens.com/ontology/demonstrator#Time
804,-12.5893239993,-4.23343639717,http://www.siemens.com/ontologies/amberg#EDE_elektr_Leistung
805,-5.49932968335,-11.3802177159,58
806,5.46975381658,9.27718256708,129
807,-8.24755603264,-1.94336718527,http://www.siemens.com/ontologies/amberg#M200_Zaehler_PEX
808,2.8055742229,5.68662440877,http://www.siemens.com/ontologies/amberg#M090_Zaehler_ET
809,-10.9117793465,7.26312789414,http://www.siemens.com/ontologies/amberg#M120_BIT_ST
810,-4.11848888957,-0.685846798942,http://www.siemens.com/ontologies/amberg#M010_BIT_PEX
811,-9.02642671324,-3.94996686261,http://www.siemens.com/ontologies/amberg#M050_BIT_ET
812,1.09115169663,-0.829423328514,298
813,-11.8455424815,6.61861793852,http://www.siemens.com/ontologies/amberg#M120_NIO
814,5.74777106028,2.92881161099,http://www.siemens.com/ontologies/amberg#M030_Energie_GesamtLeistung
815,1.84399430503,12.5000483813,http://www.siemens.com/ontologies/amberg#M120_Energie_I1
816,-4.57702721916,-5.90247511707,http://www.siemens.com/ontologies/amberg#M110_BIT_ST
817,9.95091249026,-4.61311426617,482
818,-7.79503629179,5.82348506847,http://www.siemens.com/ontologies/amberg#M120_Taktabweichung
819,-7.94490651988,-4.39980630747,100
820,4.67860975476,-10.2036429071,260
821,-11.2778916037,1.49468831462,http://www.siemens.com/ontologies/amberg#M100_Zaehler_ST
822,-8.53757937679,-5.33444664958,http://www.siemens.com/ontologies/amberg#M120_BIT_ET
823,-7.07565165229,-8.19754960692,http://www.siemens.com/ontologies/amberg#M120_NIO_aktuell
824,-4.39320378191,4.0777297792,http://www.siemens.com/ontologies/amberg#3SU1400-1DA50-1AA0
825,11.586599772,-5.60010831492,25
826,-1.48360060723,-12.5814934743,36
827,5.15710899257,6.01746710172,211
828,-6.84733003381,1.37275882838,http://www.siemens.com/ontologies/amberg#M050_BIT_ST
829,-3.54506707074,14.4384087906,http://www.siemens.com/ontologies/amberg#M030_Energie_C02
830,6.98672391147,-2.19304241459,http://www.siemens.com/ontologies/amberg#M120_FE1_WT
831,-1.27888824104,-13.5318046012,51
832,6.24379140745,6.09220541686,http://www.siemens.com/ontologies/amberg#M110_Variante
833,-4.69211712416,11.1211253749,http://www.siemens.com/ontologies/amberg#M050_Energie_Q-Gesamt
834,11.6352236743,2.9582375805,http://www.siemens.com/ontologies/amberg#M200_Energie_U2N
835,13.1800521689,1.69785045318,245
836,-17.0157568474,-2.07847748528,http://www.siemens.com/ontologies/amberg#M050_Zaehler_ST
837,14.6962103467,1.05172996309,132
838,-8.91807394559,8.45404588927,http://www.siemens.com/ontologies/amberg#M090_Energie_U3N
839,-11.99923714,-7.12597671072,357
840,-8.84260453552,15.3556583535,http://www.siemens.com/ontologies/amberg#M120_BIT_PEX
841,-13.0581553942,-2.03266074383,191
842,-11.4310739713,1.47855495343,http://www.siemens.com/ontologies/amberg#M090_BIT_SET
843,-8.86437581102,-8.1538711787,109
844,-9.6737548057,1.89709675385,166
845,-6.37510789268,-0.506113645864,http://www.siemens.com/ontologies/amberg#M070_Energie_I2
846,0.958132092433,-5.14463332768,http://www.siemens.com/ontology/demonstrator#Identification
847,-16.3798865826,4.14623323838,http://www.siemens.com/ontologies/amberg#M120_Energie_U2N
848,-6.34678249143,-5.25230789485,http://www.siemens.com/ontologies/amberg#M120_Zaehler_ARO
849,8.17804026428,-8.0437827919,516
850,-16.567786147,-0.22230971229,http://www.siemens.com/ontology/demonstrator#TemperatureSensor
851,-15.9373133395,10.7533589555,http://www.siemens.com/ontologies/amberg#M010_FE1_WT
852,-11.785762559,9.07828492753,http://www.siemens.com/ontologies/amberg#Arbeitszeit_aktuell_sec
853,8.89311568789,5.58250953091,46
854,10.6849509355,4.52085180155,240
855,-12.0147398473,6.49917779261,http://www.siemens.com/ontologies/amberg#M100_Energie_U1N
856,-0.413800753572,-11.0568674532,372
857,8.12456757607,-4.06529578594,521
858,-4.0718182443,-2.26984474658,220
859,8.90353648649,-2.81814853702,182
860,2.23963342855,-8.39450731091,204
861,-7.39015569662,16.5128165284,http://www.siemens.com/ontology/demonstrator#MaterialLot
862,-5.2085290662,-3.50748562022,251
863,-5.43624534919,18.0219341658,http://www.siemens.com/ontologies/amberg#M070_Taktabweichung
864,1.72591308273,13.9148397821,http://www.siemens.com/ontologies/amberg#M090_BIT_ARO
865,7.60341621915,-9.04013879249,61
866,2.38376536937,-5.01063896316,278
867,-4.70794539688,-4.14126993569,306
868,2.43787768834,-10.050614725,461
869,-5.13576362923,9.29065156752,http://www.siemens.com/ontology/demonstrator#dependsOn
870,-6.36508534622,3.97467268694,273
871,-14.3718900519,6.08198663703,http://www.siemens.com/ontologies/amberg#M020_Energie_U1N
872,-0.934692766825,1.58669914428,464
873,-11.4804479929,12.232620142,http://www.siemens.com/ontologies/amberg#M200_BIT_ET
874,-1.1210545844,-1.90716051478,455
875,-14.422302475,12.8167556003,http://www.siemens.com/ontologies/amberg#M050_Energie_GesamtLeistung
876,1.12956150696,7.69107429773,30
877,13.204519789,-4.78739867223,22
878,0.491249862756,-12.2017550243,397
879,-9.162405438,-7.78366476391,http://www.siemens.com/ontology/demonstrator#FinishingProcess
880,-6.23087312692,-1.03009524274,52
881,8.97479159095,2.73163026949,http://www.siemens.com/ontology/demonstrator#Motor
882,4.37315996644,-2.54805499743,524
883,-6.97391028124,1.22591728625,http://www.siemens.com/ontology/demonstrator#Response
884,-2.54128848178,13.6165897305,http://www.siemens.com/ontologies/amberg#M010_TA
885,-0.766289009913,18.0854881429,37
886,1.72318709925,10.2364067864,407
887,-1.27225541114,1.0787918759,http://www.siemens.com/ontology/demonstrator#calculatedBasedOn
888,-2.40133622433,13.2075402847,115
889,-0.0625382681378,-7.54638544858,http://www.siemens.com/ontologies/amberg#M110_Energie_U2N
890,-1.03670610786,-1.85323070566,545
891,4.86566009805,11.3543086481,338
892,-5.1080041251,-7.151503867,168
893,8.5025822224,-12.606816738,509
894,9.8683543571,0.526616869455,513
895,1.00792707003,13.4164185573,http://www.siemens.com/ontologies/amberg#Linie_Pneumatik_Gesamt
896,2.44455457867,1.7883288537,382
897,1.53188716353,-3.68988702869,http://www.siemens.com/ontologies/amberg#M090_Variante
898,3.32497401559,-7.93753080692,276
899,5.86176794907,-9.52289803887,http://www.siemens.com/ontology/demonstrator#physicallySeparated
900,6.65474346289,-4.78592533743,398
901,2.31646202978,-6.30887424755,http://www.siemens.com/ontologies/amberg#M090_Taktabweichung
902,-6.63261056136,-13.4531167819,201
903,-5.63233167484,-1.6678429197,http://www.siemens.com/ontology/demonstrator#ConveyingProcess
904,-6.92968511757,-2.83798439874,http://www.siemens.com/ontology/demonstrator#Distance
905,7.50417055264,-5.66472387576,456
906,2.11769554081,-1.87471082796,472
907,-2.12738818158,-8.54123491267,http://www.siemens.com/ontologies/amberg#M030_Energie_cos_Phi
908,-1.1807561869,-9.77342217447,http://www.siemens.com/ontology/demonstrator#LightBarrier
909,-3.16770234908,-4.36593494619,http://www.siemens.com/ontology/demonstrator#IdentificationSensor
910,0.374403357556,-2.61216775632,527
911,-10.4244670147,-0.185734652986,33
912,-11.862062864,2.78253757283,48
913,13.6724252848,-4.60234572626,480
914,-0.809174912412,0.0969994691793,http://www.siemens.com/ontology/demonstrator#Container
915,2.4235130523,-0.416843092967,103
916,-6.29413809807,10.6875321423,http://www.siemens.com/ontologies/amberg#M040_Zaehler_PEX
917,1.90122541056,-8.95592108488,http://www.siemens.com/ontologies/amberg#M090_FE1_WT
918,3.77176999253,7.13298915188,http://www.siemens.com/ontologies/amberg#M040_Zaehler_ST
919,-1.31485925352,8.09251580376,http://www.siemens.com/ontologies/amberg#M200_TAKT
920,-8.10205837935,2.55499981761,358
921,15.7144830497,-3.00962004829,86
922,-14.267482397,-3.09295268386,98
923,5.40358684505,4.65573707161,40
924,-14.7548012624,-5.78058927305,http://www.siemens.com/ontologies/amberg#M020_BIT_PEX
925,9.83684704335,0.658114798571,342
926,4.26052165425,7.95435415153,518
927,8.34337036909,-4.82346478229,371
928,-9.12986294615,15.7846584157,http://www.siemens.com/ontologies/amberg#M040_Energie_U2N
929,1.02283594325,2.33056126705,498
930,-6.50282954137,-13.4421068053,89
931,-5.3977189061,-8.51806974807,268
932,-8.275394229,-5.1107563932,14
933,3.27094790029,1.03732138116,http://www.siemens.com/ontologies/amberg#M070_BIT_ET
934,-10.4589910707,-5.70456887453,http://www.siemens.com/ontologies/amberg#M090_Energie_U1N
935,-10.9959120263,-0.401958443066,http://www.siemens.com/ontologies/amberg#M070_Energie_P-Gesamt
936,-5.46796981491,1.18259965109,152
937,2.04209370501,-5.1904239283,425
938,9.92696675636,-10.8516153724,356
939,-8.06879181201,-0.0257582670445,148
940,-16.0216605997,1.95235992286,http://www.siemens.com/ontologies/amberg#M010_BIT_ST
941,9.4145244037,3.501393042,http://www.siemens.com/ontologies/amberg#Skripttest2
942,-7.06376048513,-10.1798012179,262
943,11.8333099447,-9.66095297905,225
944,-4.84563939398,-11.8140221317,326
945,-5.08964708887,0.0367656537582,511
946,14.7188261591,5.99138188288,187
947,-0.97812972775,-0.209306465214,283
948,11.4123240518,10.5627456474,161
949,-12.6045885616,6.68619342046,http://www.siemens.com/ontologies/amberg#M090_Energie_I2
950,-3.50305848083,-12.013913687,63
951,11.3867649021,4.23937083199,93
952,-8.58704596465,5.12181185286,http://www.siemens.com/ontologies/amberg#M090_NIO
953,10.2816579673,-11.8179859508,522
954,11.0425281854,-0.322239429303,78
955,-2.50552381068,-1.92076100901,http://www.siemens.com/ontologies/amberg#isPartOf
956,11.3575630721,-8.66597680421,http://www.siemens.com/ontology/demonstrator#isMadeOf
957,6.34543974199,-8.57076361246,290
958,0.35745492674,-9.59332302431,364
959,1.9104682193,7.27138084506,50
960,8.48428261222,-6.82483017011,85
961,0.792660832649,-10.2793083979,275
962,2.81462099767,-14.7797854715,87
963,-2.7004487484,-4.66730659692,147
964,11.3840975227,0.98119595438,28
965,1.66628970496,10.472384969,http://www.siemens.com/ontologies/amberg#M010_NIO_aktuell
966,1.66577934818,0.683540169409,91
967,0.66447295068,9.14241363491,http://www.siemens.com/ontology/demonstrator#MandatoryFeature
968,-7.71914638368,14.6571706775,http://www.siemens.com/ontologies/amberg#MaterialOutputPot
969,0.517922825008,6.81860889916,459
970,-6.92802149448,-8.91629927736,311
971,-13.0667054421,-2.18689123283,328
972,6.97992053037,-10.7920666966,337
973,1.72908635807,-9.86415823651,466
974,-16.0212836424,10.6707148424,24
975,3.47577629368,4.10600996059,200
976,-9.96779864361,10.3701635482,http://www.siemens.com/ontologies/amberg#M120_Energie_U1N
977,9.98530996745,-10.5642161095,226
978,1.09895322627,-11.2664214732,436
979,0.138858743256,-9.09745134068,404
980,6.71800446925,-5.317437531,96
981,4.83424335835,-10.1736203738,266
982,0.827853931442,-6.67403063684,231
983,-13.3276250524,-8.63334412091,399
984,-2.74864770013,-14.1801506606,331
985,13.1935967105,2.5505571003,401
986,-14.2991104904,10.3433268127,http://www.siemens.com/ontologies/amberg#M100_Energie_GesamtLeistung
987,-7.35376708962,-11.5805020803,281
988,-8.37172941278,15.8615238082,172
989,6.33422121121,8.10162977948,http://www.w3.org/2002/07/owl#topObjectProperty
990,8.01465425518,-10.5386314768,77
991,3.6496898094,-11.9016776135,291
992,11.4214189076,3.38367968079,88
993,7.18962611971,4.90102163628,374
994,6.00791116158,-13.8504054745,520
995,13.7845416895,-4.41544541686,http://www.siemens.com/ontology/demonstrator#Anomaly
996,-13.6451242719,-0.631630097644,http://www.siemens.com/ontologies/amberg#M020_TAKT
997,5.48429255287,-5.54050856561,207
998,14.8255890491,0.370375280795,538
999,6.85777816755,-8.49366042147,510
1000,0.462854063431,-14.6627811462,56
1001,-6.41846710737,2.46210136428,11
1002,3.21321683648,-12.556589087,76
1003,2.21935350662,17.4705111724,27
1004,14.7314351516,0.66110120584,49
1005,1.28738448559,6.29102664217,163
1006,3.28323339915,0.972830848822,272
1007,-1.82151413884,-9.08913583248,184
1008,4.21526430998,-4.66661773233,160
1009,12.309769105,-5.10386573885,227
1010,-3.88454893039,10.3348966306,http://www.siemens.com/ontologies/amberg#M120_Zaehler_PEX
1011,-3.6359258218,-14.5001853962,199
1012,19.3391108049,4.23385384176,180
1013,-3.37481070557,-12.0031320669,20
1014,-10.077150028,-4.29182248291,388
1015,-10.6314562073,3.96720481202,94
1016,-11.5659136043,-11.0459718269,473
1017,3.25509400377,-11.0407488702,363
1018,5.55336662185,15.4269169343,432
1019,3.96770402935,2.09999151907,128
1020,5.33484896348,1.42628942172,529
1021,9.0976740702,5.68606456368,410
1022,-4.97443878471,-11.7332153238,242
1023,5.65387242351,2.73628662645,92
1024,7.07593570056,-2.61872720805,417
1025,4.72593582658,14.3224110184,http://www.siemens.com/ontologies/amberg
1026,-11.2171390281,7.86643010368,http://www.w3.org/2002/07/owl#Ontology
1027,21.1447754751,5.0929256343,433
1028,1.00113545579,-3.31789817677,http://www.siemens.com/ontology/demonstrator#WeldingProcess
1029,-1.75438931984,9.51914585698,378
1030,4.39019425261,2.55661589713,355
1031,-8.98611043432,8.38043787435,427
1032,13.5051941947,-2.56545018445,53
1033,3.95393390571,-5.1396158692,165
1034,12.1296864405,0.592280098245,16
1035,19.6165221567,7.33613712274,327
1036,5.35345736032,1.06526259298,435
1037,13.2528754153,10.8879649916,241
1038,-10.5617790886,-5.74063243816,181
1039,10.918917285,1.38863766869,336
1040,-0.717161428952,-5.3475963554,322
1041,3.08242933655,-8.13855971603,235
1042,8.17441834504,-4.47951735647,156
1043,-8.50508624717,0.833611773456,285
1044,10.6205823662,-3.13637517781,255
1045,-2.76769312513,-10.4578725372,359
1046,2.52997583948,-1.84262915261,512
1047,21.1935197616,7.46776106829,41
1048,8.95033533523,-5.57367410578,261
1049,0.0683030945281,6.31867604902,118
1050,-6.24749958304,-1.06511437192,365
1051,8.60908850156,-7.18124746298,366
1052,10.3143872426,-6.63853505917,495
1053,3.77907686049,6.84591659912,222
1054,4.96668554767,-4.23980690367,206
1055,-1.47931209791,-1.86306319293,221
1056,-5.81327087175,-4.39375338554,114
1057,3.82358094593,-11.1696990308,140
1058,-15.2700958961,-5.40419135214,387
1059,4.81985663729,-9.07986056884,426
1060,4.87448001312,-0.132020597474,475
1061,-5.42131758514,-8.48194756568,18
1062,7.03266158118,-11.4378275496,347
1063,2.08125362844,-12.6746060489,411
1064,-2.20323077719,-8.27704086622,162
1065,0.647366123398,-3.60854607866,3
1066,2.76908575059,-14.9970661668,340
1067,7.61678851445,6.12934313013,183
1068,5.42668646471,-11.4012855372,102
1069,2.44392678337,-3.39414959666,345
1070,-1.30319514446,9.53576496862,142
1071,6.29360700876,6.15587809971,395
1072,13.0926764417,3.31686912473,http://www.siemens.com/ontology/demonstrator#Current
1073,7.02970213594,-9.43323033807,247
1074,12.9458445961,-7.80211347914,335
1075,-6.82254381337,9.59020921787,http://www.siemens.com/ontology/demonstrator#Switch
1076,-0.369462460346,-11.0218409283,462
1077,-2.58654520781,-6.91696001839,405
1078,4.52301930669,5.62176513903,431
1079,-3.41528525864,-9.34932296572,http://www.siemens.com/ontology/demonstrator#EquipmentProperty
1080,11.1089098159,-0.309913248262,467
1081,-1.7074204825,-12.2075465892,110
1082,15.611304707,3.3031124809,434
1083,11.2922531231,6.07614752293,309
1084,-7.63474353546,14.6749853828,http://www.siemens.com/ontologies/amberg#M110_Zaehler_ARO
1085,4.80617056627,-5.14278240579,35
1086,8.15436174775,-8.66872426329,312
1087,-3.12857829026,-0.905242363903,308
1088,-1.54991236062,-9.64003278002,334
1089,1.11969100151,3.98157702598,302
1090,13.2917181846,2.53552120458,277
1091,15.4120882868,-3.32675142306,519
1092,-7.17539726113,-13.2494722852,8
1093,-8.50695209703,-2.35028730219,295
1094,-3.96152678117,0.0931605350507,101
1095,-11.1748594812,15.0612416665,http://www.siemens.com/ontology/demonstrator#Power
1096,0.222819179796,-2.84791599901,6
1097,15.456884771,-5.32697405843,108
1098,-4.79654410227,-7.18279163687,376
1099,-2.84800520319,-4.43992664968,500
1100,4.48901437213,-6.24983235119,38
1101,-7.96426032921,-9.89888531955,296
1102,14.8541243385,5.9967988222,349
1103,14.0836779258,-2.4681107332,544
1104,9.94137243864,-11.3528053028,127
1105,7.47111481856,9.09171831,514
1106,6.91689277242,-0.521220163925,244
1107,5.68245178119,-2.70047220431,487
1108,1.13197314492,-11.3444519572,112
1109,-7.44723272666,-13.1443893949,205
1110,3.02444335329,-2.01536297847,297
1111,0.609209894596,-8.53632561923,384
1112,11.2172863528,7.23222409438,383
1113,5.08626928007,-0.0906890200918,528
1114,4.16820733447,-9.40683784622,310
1115,12.9711202526,-7.73868214413,123
1116,9.00465965778,-5.86882518847,105
1117,5.64968085164,-2.18281363194,517
1118,-3.1827338762,17.5601190824,292
1119,-1.02271956161,-6.35168172306,17
1120,5.50481527352,4.55571245993,289
1121,-14.9112892783,-6.12026287246,259
1122,1.20336192564,-5.29337146066,45
1123,14.5248071602,-7.51415144266,167
1124,-5.08407617723,-0.0167766045762,186
1125,9.84654551802,3.79338739028,474
1126,-1.35253870829,-6.79977664786,293
1127,8.10276966735,-10.5489979522,9
1128,-6.80217632342,-0.774857394843,39
1129,9.10991204498,-2.65759127105,360
1130,1.70518772181,2.52915925755,413
1131,15.7669957394,6.24207532125,271
1132,10.1754748624,-9.1316398378,515
1133,-9.10729606166,-10.4918573735,195
1134,9.92370400931,8.1557016676,269
1135,-7.36885140232,-5.48291482166,97
1136,13.0151484118,7.01325971195,286
1137,-10.2919952695,-5.69642904142,339
1138,10.6119151763,-7.2717131739,409
1139,2.79284292084,-14.8888693697,373
1140,9.7522223596,-7.41847612035,95
1141,7.94564544854,-8.84969405272,2
1142,-6.62747973364,-6.78706473273,391
1143,2.38453247388,-10.089381935,499
1144,8.32825135597,-5.06823212512,317
1145,4.76779118502,-14.2100733949,361
1146,2.12440519477,-3.9466864253,531
1147,4.64802987768,4.52183778469,377
1148,-1.09902144572,-13.6043596228,62
1149,-14.6218964878,1.86137909135,324
1150,5.57616733152,-12.462703311,400
1151,0.428572985214,3.12105467635,351
1152,0.897056545564,-6.82466472245,525
1153,-2.35333249205,-7.93733736847,54
